episode,episode_reward
0,10.09999999999999
1,12.09999999999999
2,6.9999999999999964
3,7.399999999999992
4,8.999999999999993
5,6.299999999999999
6,9.799999999999994
7,7.799999999999997
8,7.899999999999995
9,10.899999999999991
10,8.099999999999994
11,7.299999999999996
12,10.59999999999999
13,9.499999999999993
14,8.699999999999994
15,7.999999999999993
16,7.399999999999994
17,10.599999999999993
18,8.399999999999995
19,7.799999999999991
20,9.499999999999991
21,6.999999999999998
22,8.799999999999995
23,10.09999999999999
24,8.899999999999993
25,9.199999999999994
26,9.399999999999993
27,9.599999999999993
28,10.99999999999999
29,10.199999999999992
30,9.499999999999995
31,11.899999999999991
32,10.699999999999992
33,8.499999999999995
34,11.299999999999988
35,13.99999999999999
36,12.29999999999999
37,9.699999999999992
38,14.19999999999999
39,9.199999999999998
40,12.59999999999999
41,12.399999999999995
42,10.299999999999994
43,7.899999999999997
44,7.399999999999994
45,10.799999999999994
46,10.899999999999991
47,11.19999999999999
48,9.099999999999996
49,10.899999999999993
50,9.899999999999991
51,9.299999999999994
52,9.599999999999996
53,13.599999999999994
54,7.599999999999999
55,13.299999999999988
56,11.199999999999989
57,9.099999999999989
58,11.49999999999999
59,13.699999999999989
60,12.599999999999993
61,13.599999999999987
62,13.099999999999993
63,12.29999999999999
64,13.69999999999999
65,17.899999999999995
66,11.79999999999999
67,12.399999999999991
68,13.79999999999999
69,11.799999999999992
70,15.19999999999999
71,11.0
72,12.199999999999989
73,14.299999999999992
74,13.49999999999999
75,14.699999999999989
76,14.69999999999999
77,13.19999999999999
78,13.799999999999988
79,11.799999999999988
80,13.399999999999993
81,11.799999999999992
82,16.79999999999999
83,11.99999999999999
84,12.599999999999989
85,12.099999999999989
86,11.299999999999992
87,11.999999999999991
88,17.499999999999996
89,12.099999999999987
90,11.099999999999998
91,13.19999999999999
92,12.89999999999999
93,17.499999999999993
94,14.199999999999989
95,14.299999999999988
96,15.199999999999989
97,14.099999999999989
98,13.899999999999993
99,16.89999999999999
100,14.899999999999984
101,19.5
102,14.999999999999993
103,16.19999999999999
104,14.299999999999988
105,17.299999999999994
106,14.899999999999988
107,15.89999999999999
108,15.39999999999999
109,14.999999999999988
110,16.69999999999999
111,16.89999999999999
112,14.899999999999991
113,15.39999999999999
114,13.899999999999991
115,17.199999999999996
116,18.29999999999999
117,15.499999999999986
118,15.29999999999999
119,15.199999999999985
120,17.39999999999999
121,17.199999999999996
122,17.499999999999993
123,17.299999999999994
124,16.49999999999999
125,19.099999999999994
126,14.099999999999994
127,15.499999999999988
128,20.7
129,15.399999999999988
130,14.099999999999989
131,14.299999999999988
132,16.69999999999999
133,18.799999999999997
134,17.699999999999996
135,15.49999999999999
136,17.2
137,16.79999999999999
138,15.699999999999987
139,18.4
140,18.299999999999994
141,17.699999999999996
142,16.599999999999987
143,17.799999999999994
144,21.300000000000008
145,15.999999999999988
146,18.099999999999994
147,15.299999999999992
148,14.89999999999999
149,19.599999999999994
150,17.39999999999999
151,18.499999999999993
152,18.200000000000003
153,17.399999999999995
154,16.499999999999986
155,20.5
156,15.699999999999987
157,19.5
158,17.999999999999996
159,15.69999999999999
160,15.799999999999988
161,15.799999999999988
162,20.299999999999997
163,20.4
164,18.999999999999996
165,19.5
166,17.399999999999995
167,15.399999999999988
168,18.999999999999993
169,22.099999999999994
170,18.499999999999993
171,19.599999999999998
172,16.999999999999993
173,15.099999999999985
174,22.300000000000004
175,22.299999999999997
176,20.800000000000004
177,19.299999999999997
178,21.200000000000003
179,16.29999999999999
180,21.0
181,18.799999999999994
182,14.89999999999999
183,17.999999999999993
184,19.699999999999996
185,17.39999999999999
186,18.699999999999996
187,18.999999999999993
188,15.299999999999992
189,22.5
190,20.4
191,19.89999999999999
192,20.300000000000008
193,19.299999999999994
194,19.099999999999998
195,19.800000000000004
196,24.30000000000001
197,23.000000000000004
198,21.299999999999997
199,21.8
200,19.199999999999996
201,24.900000000000006
202,17.999999999999993
203,18.599999999999998
204,16.49999999999999
205,19.799999999999997
206,21.200000000000003
207,18.69999999999999
208,20.200000000000003
209,21.400000000000002
210,20.099999999999994
211,23.4
212,19.700000000000003
213,15.599999999999987
214,17.39999999999999
215,18.499999999999993
216,22.300000000000004
217,21.5
218,20.7
219,18.59999999999999
220,21.099999999999994
221,21.599999999999994
222,22.3
223,19.099999999999998
224,18.2
225,19.699999999999996
226,23.000000000000007
227,19.4
228,20.9
229,22.0
230,20.4
231,21.799999999999997
232,25.300000000000008
233,20.900000000000002
234,21.4
235,19.5
236,21.600000000000005
237,22.700000000000003
238,21.500000000000007
239,20.899999999999995
240,19.900000000000002
241,22.400000000000006
242,19.499999999999993
243,22.70000000000001
244,22.800000000000008
245,25.60000000000001
246,22.4
247,20.6
248,22.6
249,21.900000000000002
250,21.299999999999997
251,23.700000000000003
252,24.5
253,24.500000000000007
254,22.900000000000002
255,22.900000000000006
256,20.500000000000004
257,19.1
258,24.6
259,17.699999999999996
260,24.000000000000007
261,19.8
262,21.399999999999995
263,21.599999999999998
264,19.099999999999998
265,22.400000000000006
266,21.5
267,20.2
268,25.60000000000001
269,24.10000000000001
270,26.800000000000004
271,22.099999999999998
272,22.199999999999996
273,21.300000000000004
274,22.40000000000001
275,24.4
276,21.800000000000004
277,26.700000000000003
278,19.099999999999998
279,20.3
280,22.20000000000001
281,23.1
282,24.500000000000007
283,20.0
284,21.200000000000003
285,25.90000000000001
286,23.6
287,24.1
288,24.600000000000005
289,22.300000000000004
290,25.30000000000001
291,27.800000000000008
292,24.500000000000007
293,20.8
294,23.900000000000006
295,22.200000000000003
296,17.899999999999995
297,24.700000000000003
298,22.6
299,22.4
300,22.299999999999997
301,21.799999999999997
302,23.20000000000001
303,22.600000000000005
304,20.199999999999996
305,22.200000000000003
306,22.400000000000002
307,22.400000000000002
308,26.3
309,16.999999999999993
310,22.800000000000004
311,22.8
312,23.1
313,26.700000000000003
314,25.1
315,25.400000000000006
316,23.600000000000005
317,23.7
318,26.200000000000017
319,24.300000000000008
320,25.300000000000008
321,22.200000000000003
322,22.700000000000003
323,25.000000000000004
324,24.5
325,21.799999999999997
326,23.900000000000006
327,22.500000000000007
328,29.300000000000008
329,24.800000000000004
330,21.9
331,19.699999999999996
332,25.100000000000005
333,26.200000000000003
334,22.700000000000003
335,22.900000000000006
336,21.800000000000004
337,26.10000000000001
338,23.900000000000006
339,19.8
340,25.300000000000004
341,22.700000000000003
342,25.20000000000001
343,24.500000000000007
344,22.8
345,23.800000000000004
346,26.400000000000006
347,25.400000000000006
348,21.499999999999996
349,20.900000000000002
350,23.3
351,25.800000000000004
352,24.799999999999997
353,23.100000000000012
354,23.8
355,25.40000000000001
356,25.4
357,26.500000000000004
358,23.0
359,24.7
360,24.20000000000001
361,23.300000000000004
362,24.200000000000003
363,23.500000000000007
364,24.300000000000004
365,22.5
366,26.20000000000001
367,25.8
368,25.60000000000001
369,25.70000000000001
370,24.6
371,24.60000000000001
372,25.300000000000008
373,24.8
374,26.10000000000001
375,26.800000000000004
376,26.30000000000001
377,27.60000000000001
378,24.600000000000005
379,23.0
380,24.400000000000002
381,22.0
382,27.80000000000001
383,21.400000000000006
384,23.400000000000006
385,24.500000000000007
386,25.800000000000004
387,25.600000000000005
388,24.6
389,28.00000000000001
390,25.600000000000012
391,23.50000000000001
392,25.600000000000012
393,25.8
394,25.40000000000001
395,27.10000000000001
396,28.100000000000012
397,20.4
398,25.60000000000001
399,24.5
400,22.100000000000005
401,25.300000000000004
402,29.0
403,24.4
404,24.100000000000005
405,27.60000000000001
406,22.700000000000006
407,24.70000000000001
408,25.200000000000006
409,25.10000000000001
410,24.300000000000004
411,27.10000000000001
412,24.9
413,25.300000000000004
414,26.5
415,28.20000000000001
416,27.900000000000006
417,19.60000000000001
418,26.20000000000001
419,26.000000000000007
420,27.800000000000008
421,20.0
422,24.60000000000001
423,26.10000000000001
424,26.6
425,26.10000000000001
426,25.500000000000004
427,24.900000000000002
428,26.60000000000001
429,18.199999999999996
430,24.700000000000003
431,22.600000000000005
432,25.700000000000006
433,24.100000000000005
434,26.20000000000001
435,29.50000000000001
436,25.900000000000006
437,26.400000000000006
438,26.6
439,23.700000000000003
440,25.600000000000005
441,26.000000000000007
442,26.80000000000001
443,24.600000000000005
444,26.900000000000013
445,27.200000000000006
446,25.900000000000013
447,24.80000000000001
448,27.20000000000001
449,25.300000000000004
450,24.200000000000003
451,27.6
452,24.300000000000008
453,28.3
454,24.000000000000007
455,27.300000000000004
456,25.700000000000006
457,28.900000000000006
458,28.100000000000005
459,26.100000000000005
460,27.70000000000001
461,27.800000000000004
462,19.900000000000002
463,24.000000000000007
464,28.900000000000006
465,26.000000000000007
466,24.0
467,26.800000000000008
468,24.700000000000006
469,26.800000000000004
470,26.60000000000001
471,24.100000000000005
472,26.20000000000001
473,25.50000000000001
474,28.900000000000006
475,30.000000000000004
476,26.200000000000006
477,25.800000000000008
478,23.800000000000004
479,26.900000000000002
480,21.400000000000006
481,26.200000000000006
482,26.800000000000004
483,29.200000000000003
484,25.20000000000001
485,26.000000000000007
486,26.20000000000001
487,29.10000000000001
488,26.200000000000006
489,27.300000000000004
490,27.800000000000004
491,26.400000000000006
492,26.800000000000008
493,25.300000000000004
494,20.5
495,26.900000000000002
496,27.800000000000008
497,27.0
498,26.000000000000007
499,26.800000000000004
500,24.200000000000003
501,27.900000000000006
502,27.299999999999997
503,26.000000000000004
504,25.40000000000001
505,29.1
506,28.200000000000003
507,26.900000000000006
508,30.300000000000004
509,27.700000000000006
510,28.400000000000006
511,26.900000000000006
512,27.300000000000008
513,26.700000000000003
514,27.9
515,25.000000000000007
516,20.3
517,26.10000000000001
518,24.800000000000004
519,28.200000000000003
520,25.10000000000001
521,25.900000000000002
522,27.400000000000006
523,26.900000000000006
524,26.300000000000004
525,24.500000000000004
526,29.30000000000001
527,27.1
528,25.400000000000013
529,27.300000000000004
530,20.300000000000004
531,28.000000000000004
532,26.10000000000001
533,26.800000000000008
534,27.70000000000001
535,28.5
536,27.500000000000007
