episode,episode_reward
0,10.49999999999999
1,7.299999999999996
2,7.899999999999994
3,6.899999999999996
4,9.199999999999994
5,7.899999999999996
6,8.199999999999998
7,9.499999999999993
8,10.699999999999992
9,9.199999999999998
10,12.19999999999999
11,6.599999999999998
12,10.599999999999993
13,8.299999999999994
14,7.699999999999999
15,7.6999999999999975
16,6.9999999999999964
17,8.999999999999993
18,8.699999999999998
19,8.999999999999998
20,7.899999999999994
21,9.899999999999995
22,8.399999999999995
23,9.299999999999994
24,8.299999999999997
25,11.29999999999999
26,8.69999999999999
27,8.899999999999993
28,9.799999999999995
29,8.499999999999993
30,13.499999999999991
31,7.999999999999998
32,11.599999999999993
33,8.99999999999999
34,10.499999999999988
35,11.29999999999999
36,10.299999999999997
37,8.799999999999997
38,9.599999999999993
39,15.599999999999989
40,12.899999999999993
41,11.69999999999999
42,12.099999999999989
43,9.699999999999992
44,10.699999999999992
45,9.79999999999999
46,11.29999999999999
47,10.399999999999993
48,13.299999999999986
49,13.099999999999989
50,13.499999999999991
51,13.899999999999988
52,12.69999999999999
53,11.299999999999992
54,11.39999999999999
55,13.899999999999991
56,10.299999999999994
57,8.299999999999992
58,11.399999999999988
59,11.399999999999988
60,13.09999999999999
61,10.99999999999999
62,11.899999999999991
63,12.29999999999999
64,12.799999999999988
65,13.59999999999999
66,12.399999999999988
67,12.599999999999987
68,15.89999999999999
69,12.099999999999989
70,12.899999999999988
71,11.699999999999989
72,13.39999999999999
73,13.099999999999989
74,10.399999999999991
75,15.199999999999989
76,14.69999999999999
77,15.39999999999999
78,14.19999999999999
79,16.999999999999986
80,13.799999999999992
81,11.899999999999991
82,15.89999999999999
83,14.39999999999999
84,18.59999999999999
85,17.499999999999993
86,17.59999999999999
87,14.899999999999988
88,14.69999999999999
89,11.899999999999993
90,15.599999999999989
91,14.59999999999999
92,14.199999999999989
93,17.199999999999996
94,14.799999999999988
95,14.299999999999988
96,16.699999999999992
97,15.59999999999999
98,15.299999999999986
99,14.499999999999988
100,17.099999999999987
101,15.39999999999999
102,19.9
103,18.59999999999999
104,12.79999999999999
105,14.199999999999992
106,16.699999999999992
107,15.799999999999988
108,14.699999999999985
109,18.599999999999994
110,16.799999999999986
111,15.999999999999988
112,14.59999999999999
113,16.699999999999992
114,19.799999999999997
115,16.59999999999999
116,17.199999999999992
117,15.699999999999989
118,16.999999999999993
119,18.199999999999992
120,16.699999999999992
121,17.29999999999999
122,17.200000000000003
123,16.69999999999999
124,20.099999999999987
125,18.29999999999999
126,17.899999999999995
127,16.49999999999999
128,16.89999999999999
129,18.899999999999995
130,21.000000000000004
131,16.799999999999994
132,19.099999999999994
133,16.49999999999999
134,19.299999999999997
135,12.299999999999988
136,15.09999999999999
137,19.3
138,22.1
139,16.39999999999999
140,19.1
141,21.0
142,16.799999999999994
143,14.899999999999984
144,19.1
145,18.799999999999997
146,19.2
147,19.699999999999996
148,19.199999999999996
149,20.6
150,17.199999999999992
151,21.200000000000003
152,21.000000000000004
153,17.499999999999993
154,18.399999999999995
155,20.5
156,20.499999999999993
157,19.299999999999997
158,21.6
159,18.799999999999997
160,18.89999999999999
161,19.299999999999997
162,21.299999999999994
163,23.700000000000006
164,25.200000000000003
165,19.000000000000004
166,23.899999999999995
167,17.999999999999993
168,17.699999999999992
169,20.9
170,20.1
171,19.499999999999986
172,20.5
173,20.70000000000001
174,21.200000000000003
175,20.799999999999997
176,20.799999999999994
177,21.099999999999994
178,19.499999999999993
179,22.3
180,21.099999999999994
181,25.900000000000002
182,21.4
183,23.5
