episode,episode_reward
0,9.299999999999994
1,7.699999999999993
2,9.099999999999993
3,7.699999999999998
4,8.69999999999999
5,8.399999999999993
6,7.899999999999997
7,9.699999999999994
8,11.399999999999991
9,7.0
10,6.9999999999999964
11,11.699999999999992
12,11.99999999999999
13,11.09999999999999
14,9.799999999999992
15,7.699999999999995
16,8.299999999999999
17,10.199999999999992
18,10.499999999999991
19,9.899999999999995
20,8.399999999999997
21,8.899999999999999
22,10.09999999999999
23,10.699999999999989
24,7.699999999999995
25,7.899999999999995
26,13.699999999999992
27,10.199999999999989
28,10.499999999999991
29,10.099999999999998
30,11.99999999999999
31,11.499999999999988
32,10.499999999999993
33,9.599999999999996
34,8.799999999999992
35,10.99999999999999
36,11.899999999999991
37,12.799999999999986
38,13.79999999999999
39,9.19999999999999
40,9.99999999999999
41,13.199999999999989
42,9.899999999999995
43,12.09999999999999
44,12.199999999999989
45,12.49999999999999
46,12.99999999999999
47,9.799999999999994
48,9.499999999999988
49,10.399999999999995
50,13.599999999999987
51,11.399999999999991
52,11.999999999999991
53,11.99999999999999
54,15.699999999999989
55,11.29999999999999
56,9.39999999999999
57,10.299999999999992
58,12.799999999999988
59,14.099999999999987
60,15.599999999999989
61,6.999999999999996
62,13.999999999999988
63,15.899999999999988
64,11.899999999999993
65,11.39999999999999
66,15.399999999999991
67,16.79999999999999
68,12.199999999999992
69,13.799999999999988
70,13.599999999999993
71,16.19999999999999
72,14.099999999999989
73,11.89999999999999
74,14.499999999999988
75,18.099999999999994
76,13.499999999999991
77,16.999999999999986
78,15.29999999999999
79,15.699999999999989
80,12.199999999999987
81,16.49999999999999
82,15.799999999999988
83,17.899999999999995
84,14.899999999999991
85,14.799999999999988
86,13.299999999999985
87,14.499999999999988
88,16.399999999999988
89,14.79999999999999
90,13.499999999999988
91,13.499999999999988
92,12.69999999999999
93,20.5
94,12.099999999999993
95,17.19999999999999
96,15.299999999999988
97,16.09999999999999
98,16.79999999999999
99,11.399999999999988
100,16.099999999999987
101,21.699999999999996
102,16.999999999999993
103,18.199999999999996
104,18.299999999999997
105,18.299999999999997
106,17.399999999999988
107,15.599999999999985
108,20.199999999999996
109,19.000000000000007
110,17.999999999999993
111,14.799999999999985
112,15.99999999999999
113,17.899999999999988
114,21.000000000000007
115,14.399999999999988
116,15.99999999999999
117,16.79999999999999
118,19.199999999999992
119,19.899999999999995
120,17.199999999999996
121,15.699999999999987
122,18.099999999999994
123,18.499999999999996
124,16.79999999999999
125,18.89999999999999
126,21.4
127,15.099999999999993
128,21.699999999999996
129,21.0
130,16.39999999999999
131,18.999999999999993
132,21.799999999999997
133,20.599999999999998
134,19.1
135,19.499999999999996
136,19.799999999999997
137,19.8
138,17.799999999999997
139,22.500000000000007
140,14.99999999999999
141,23.00000000000001
142,22.50000000000001
143,19.599999999999994
144,21.90000000000001
145,24.6
146,18.499999999999993
147,20.199999999999996
148,22.200000000000003
149,22.200000000000003
150,23.300000000000004
151,20.500000000000004
152,23.300000000000004
153,17.999999999999996
154,20.8
155,17.699999999999996
156,22.700000000000014
157,16.099999999999987
158,18.599999999999998
159,20.100000000000005
160,16.69999999999999
161,20.5
162,21.20000000000001
163,22.700000000000006
164,21.199999999999992
165,24.400000000000013
166,24.20000000000001
167,24.400000000000002
168,22.3
169,22.800000000000008
170,24.200000000000006
171,23.1
172,26.20000000000001
173,22.6
174,19.5
175,19.8
176,26.300000000000008
177,21.900000000000006
178,22.00000000000001
179,15.399999999999991
180,23.10000000000001
181,18.599999999999994
182,20.599999999999994
183,22.000000000000004
184,23.100000000000005
185,23.10000000000001
186,21.400000000000006
186,18.9
187,17.599999999999987
188,15.299999999999988
189,22.800000000000004
190,23.800000000000004
191,24.10000000000001
192,25.10000000000001
193,25.1
194,25.700000000000003
195,20.7
196,27.40000000000002
197,20.499999999999996
198,21.900000000000006
199,22.200000000000003
200,20.0
201,23.400000000000006
202,23.600000000000005
203,24.200000000000003
204,25.200000000000017
205,28.20000000000001
206,23.100000000000005
207,26.000000000000004
208,24.80000000000001
209,25.600000000000016
210,23.600000000000005
211,24.9
212,26.70000000000001
213,24.100000000000005
214,26.00000000000001
215,25.500000000000007
216,21.6
217,25.200000000000006
218,27.60000000000001
219,29.60000000000001
220,23.10000000000001
221,18.199999999999992
222,26.60000000000001
223,26.10000000000001
224,24.900000000000013
225,25.900000000000006
226,24.900000000000013
227,26.600000000000016
228,26.90000000000002
229,27.20000000000001
230,28.500000000000007
231,25.100000000000016
232,26.400000000000002
233,26.099999999999998
234,29.40000000000001
235,26.000000000000004
236,24.70000000000001
237,27.000000000000007
238,29.80000000000001
239,24.7
240,23.400000000000002
241,27.00000000000001
242,26.200000000000017
243,27.100000000000012
244,25.400000000000006
245,25.200000000000006
246,25.80000000000001
247,26.80000000000001
248,30.500000000000007
249,29.30000000000001
250,30.60000000000001
251,25.900000000000006
252,30.600000000000016
253,29.900000000000016
254,25.800000000000008
255,27.90000000000002
256,24.400000000000006
257,27.200000000000017
258,26.800000000000004
259,26.300000000000008
260,26.500000000000018
261,26.70000000000001
262,25.10000000000001
263,26.10000000000001
264,27.70000000000001
265,28.300000000000008
266,26.6
267,29.900000000000006
268,27.400000000000006
269,27.400000000000013
270,26.40000000000001
271,29.10000000000001
272,28.50000000000001
273,31.000000000000018
274,32.40000000000002
275,26.6
276,28.40000000000001
277,28.300000000000004
278,26.100000000000016
279,22.400000000000013
280,29.300000000000004
281,28.90000000000001
282,26.30000000000001
283,26.6
284,27.300000000000015
285,29.400000000000013
286,34.50000000000001
287,28.70000000000001
288,30.300000000000004
289,30.30000000000001
290,29.30000000000002
291,28.60000000000001
292,27.400000000000013
293,29.80000000000001
294,29.30000000000001
295,25.500000000000007
296,29.30000000000001
297,28.00000000000001
298,27.900000000000013
299,26.70000000000001
300,27.20000000000001
301,28.300000000000008
302,29.500000000000014
303,30.70000000000002
304,28.400000000000013
305,30.100000000000023
306,29.60000000000001
307,28.60000000000001
308,29.80000000000001
309,27.700000000000003
310,28.300000000000022
311,32.000000000000014
312,26.80000000000001
313,29.200000000000017
314,30.400000000000013
315,31.90000000000002
316,33.20000000000002
317,28.400000000000013
318,32.20000000000001
319,30.60000000000002
320,30.900000000000016
321,30.700000000000006
322,31.200000000000006
323,30.00000000000001
324,31.40000000000002
325,27.900000000000006
326,32.100000000000016
327,30.400000000000016
328,32.500000000000014
329,29.900000000000006
330,27.100000000000016
331,31.00000000000001
332,29.30000000000002
333,32.300000000000026
334,33.20000000000002
335,32.60000000000001
336,31.10000000000001
337,31.70000000000001
338,30.500000000000004
339,31.100000000000016
340,31.200000000000017
341,29.40000000000002
342,34.10000000000002
343,31.70000000000001
344,32.600000000000016
345,33.20000000000002
346,31.80000000000002
347,29.500000000000014
348,30.000000000000014
349,32.7
350,31.80000000000001
351,31.200000000000017
352,23.000000000000007
353,30.30000000000002
354,28.80000000000001
355,33.000000000000014
356,32.40000000000002
357,33.500000000000014
358,28.40000000000001
359,31.30000000000001
360,31.70000000000001
361,32.60000000000001
362,30.100000000000016
363,33.20000000000001
364,35.00000000000002
365,31.20000000000001
366,35.10000000000002
367,35.80000000000002
368,33.20000000000002
369,32.10000000000001
370,30.20000000000002
371,28.700000000000003
372,31.60000000000001
373,35.50000000000001
374,33.500000000000014
375,31.90000000000002
376,32.5
377,32.80000000000002
378,29.900000000000006
379,30.20000000000002
380,35.10000000000001
381,32.90000000000001
382,29.700000000000017
383,34.30000000000002
384,31.60000000000002
385,29.400000000000013
386,30.200000000000006
387,34.70000000000002
388,32.60000000000002
389,35.000000000000014
390,29.300000000000004
391,31.400000000000016
392,34.000000000000014
393,32.40000000000002
394,30.40000000000002
395,32.100000000000016
396,33.60000000000001
397,33.400000000000006
398,31.600000000000016
399,32.500000000000014
400,34.60000000000001
401,34.500000000000014
402,32.50000000000002
403,32.80000000000001
404,33.20000000000002
405,35.90000000000002
406,32.90000000000001
407,34.50000000000003
408,29.700000000000017
409,33.30000000000002
410,31.700000000000017
411,24.500000000000007
412,34.80000000000002
