episode,episode_reward
0,8.499999999999993
1,9.199999999999994
2,11.299999999999988
3,9.899999999999991
4,9.59999999999999
5,9.499999999999991
6,9.49999999999999
7,11.999999999999993
8,7.199999999999995
9,11.499999999999988
10,9.59999999999999
10,9.49999999999999
11,7.199999999999996
12,8.299999999999994
13,10.29999999999999
14,9.09999999999999
15,7.999999999999996
16,8.999999999999991
17,8.599999999999994
18,9.999999999999991
19,11.99999999999999
20,9.199999999999994
21,9.399999999999993
22,8.499999999999995
23,11.99999999999999
24,12.799999999999988
25,9.699999999999994
26,9.699999999999989
27,12.79999999999999
28,12.199999999999989
29,12.899999999999988
30,8.79999999999999
31,9.499999999999998
32,8.09999999999999
33,13.39999999999999
34,8.899999999999988
35,10.399999999999991
36,9.699999999999994
37,12.39999999999999
38,11.299999999999988
39,12.89999999999999
40,10.69999999999999
41,11.09999999999999
42,12.79999999999999
43,11.99999999999999
44,15.99999999999999
45,13.299999999999986
46,10.99999999999999
47,13.69999999999999
48,13.799999999999988
49,12.99999999999999
50,11.299999999999994
51,12.699999999999989
52,10.899999999999995
53,11.89999999999999
54,13.89999999999999
55,11.799999999999988
56,12.69999999999999
57,9.799999999999992
58,8.299999999999992
59,12.499999999999991
60,12.999999999999988
61,13.199999999999987
62,17.099999999999994
63,13.599999999999987
64,11.499999999999988
65,12.699999999999989
66,13.199999999999992
67,12.29999999999999
68,11.799999999999988
69,13.499999999999991
70,14.799999999999986
71,15.59999999999999
72,11.699999999999992
73,12.79999999999999
74,13.19999999999999
75,13.699999999999989
76,15.19999999999999
77,17.299999999999994
78,13.599999999999989
79,13.89999999999999
80,15.19999999999999
81,16.399999999999984
82,10.999999999999993
83,12.399999999999988
84,15.79999999999999
85,17.199999999999996
86,17.09999999999999
87,13.899999999999984
88,18.89999999999999
89,15.099999999999993
90,15.799999999999988
91,16.99999999999999
92,20.799999999999994
93,17.49999999999999
94,14.899999999999991
95,16.69999999999999
96,13.699999999999989
97,13.899999999999988
98,12.199999999999989
99,12.699999999999987
100,19.199999999999992
101,15.099999999999989
102,14.999999999999991
103,16.69999999999999
104,17.89999999999999
105,14.79999999999999
106,17.99999999999999
107,15.099999999999989
108,14.499999999999984
109,17.099999999999987
110,15.099999999999987
111,16.299999999999994
112,19.099999999999998
113,14.699999999999989
114,18.099999999999994
115,18.3
116,17.19999999999999
117,17.399999999999984
118,16.79999999999999
119,20.299999999999997
120,17.2
121,16.39999999999999
122,15.899999999999988
123,19.0
124,15.199999999999985
125,16.99999999999999
126,21.80000000000001
127,17.099999999999994
128,21.6
129,14.79999999999999
130,17.699999999999996
131,18.6
132,18.09999999999999
132,15.399999999999991
133,13.699999999999987
134,17.39999999999999
135,20.199999999999996
136,18.39999999999999
137,21.3
138,21.599999999999994
139,21.700000000000003
140,18.89999999999999
141,18.699999999999996
142,19.599999999999998
143,20.299999999999997
144,20.2
145,17.79999999999999
146,19.900000000000006
147,19.6
148,19.4
149,18.09999999999999
150,19.39999999999999
151,21.9
152,21.400000000000002
153,23.900000000000013
154,21.300000000000008
155,19.900000000000006
156,17.699999999999996
157,16.099999999999987
158,20.20000000000001
159,15.099999999999987
160,22.300000000000008
161,23.60000000000001
162,20.399999999999995
163,22.90000000000001
164,21.299999999999994
165,17.999999999999993
166,20.499999999999993
167,19.799999999999994
168,22.000000000000014
169,19.999999999999996
170,22.6
171,17.999999999999993
172,21.900000000000006
173,26.70000000000001
174,22.000000000000007
175,22.600000000000005
176,23.000000000000007
177,23.20000000000001
178,20.299999999999997
179,25.10000000000001
180,23.000000000000004
181,20.9
182,21.4
183,20.600000000000005
184,21.0
185,18.299999999999997
186,22.999999999999996
187,22.500000000000007
188,21.80000000000001
189,25.70000000000001
190,24.200000000000017
191,20.4
192,20.199999999999992
193,22.700000000000003
194,23.400000000000006
195,23.200000000000006
196,23.20000000000001
197,24.60000000000001
198,21.700000000000003
199,23.699999999999996
200,21.299999999999994
201,23.400000000000013
202,23.799999999999997
203,22.000000000000004
204,25.90000000000002
205,25.100000000000016
206,23.500000000000004
207,21.499999999999993
208,24.400000000000013
209,25.100000000000005
210,19.499999999999996
211,20.2
212,21.699999999999996
213,23.30000000000001
214,22.9
215,25.10000000000001
216,25.900000000000013
